name,nn,nnr,ir,lr,mvr,spline
logis_56,0.37463384244612247,0.506918369331479,0.5657262772285789,0.7848324514991182,0.6583754500858259,0.6755638737210362
logis_57,0.23895660939808977,0.5080940103633211,0.5745002762312622,0.7820037105751392,0.6723949608381914,0.6356514895807817
logis_58,0.2439598978817965,0.5116673894757748,0.5773005059809246,0.786036036036036,0.6826244600115869,0.6759173621687977
logis_59,0.37117328931599625,0.5091375048432791,0.5711947765577183,0.78076171875,0.66206138536877,0.5981730775308524
logis_6,0.11978082554479015,0.4171021793289935,0.4667914863423227,0.7500833524634068,0.4178967136715851,0.45984473570302103
logis_60,0.270003332649956,0.515248719403857,0.5817668451422164,0.7941988950276243,0.6720045498425922,0.6861166708751475
logis_61,0.3698609682401465,0.5139240899629924,0.5738853321609594,0.7860892388451444,0.6729312520743345,0.6789992974930649
logis_62,0.31053979974112733,0.5076056851893629,0.5710264134539189,0.7836879432624113,0.6523920286652448,0.6762299943874569
logis_63,0.3783238045585149,0.5148826810700243,0.5797208860103101,0.8076388888888889,0.6624567479504057,0.6714440757745377
logis_64,0.37139861740463476,0.5130534693840726,0.5804113430286282,0.7857142857142857,0.6719290374806672,0.6657901392960092
logis_65,0.37533065912107755,0.508107526359164,0.5832721150551223,0.7814070351758794,0.666447112785959,0.6745803241736572
logis_66,0.3774504791125922,0.5164157479538094,0.5717115049093042,0.8343653250773994,0.6696970236865093,0.6823738415295493
logis_67,0.3510476393166178,0.5078949589259977,0.5738124089807274,0.7828371278458844,0.6816446032648136,0.6815426672157565
logis_68,0.3425800855993325,0.5088012193316396,0.5791579541533081,0.7799625468164794,0.6739611126683426,0.6830845754095793
logis_69,0.35513025076292726,0.5018471403432523,0.5646088714910025,0.7860738255033557,0.6719233857965173,0.6614807854034427
logis_7,0.11961379685383636,0.416623278180916,0.4608937117023656,0.7500930882010706,0.43665304966426843,0.46417033440185734
logis_70,0.3780604725808335,0.5154545809033249,0.5777866395341499,0.7882436260623229,0.6699811556733675,0.6888529664286807
logis_71,0.35727010232544104,0.5079238521530736,0.5487807731534421,0.7861010830324909,0.6615136132323843,0.6822476600689695
logis_72,0.3348528707815698,0.5127349158661909,0.578001008375814,0.7872340425531915,0.6718882861227509,0.6806898980281036
logis_73,0.29485748272152834,0.5151472368692456,0.5872434980767471,0.7932432432432432,0.7130711766403455,0.6934590103460131
logis_74,0.22742198422168058,0.5094097853875292,0.5759464526911624,0.8056122448979592,0.6638939066020678,0.6728387929408711
logis_75,0.3488017776211043,0.5082694260235188,0.5642281990041449,0.781305114638448,0.6231288339476635,0.6854043031070689
logis_76,0.37553639358594837,0.5080798754142928,0.5583570139325914,0.7798507462686567,0.662153232711636,0.663851721534404
logis_77,0.34094302416128575,0.5110493768651916,0.5679307009816429,0.7824889867841409,0.6616090746768611,0.6850679493788729
logis_78,0.311017219659667,0.5053691095934567,0.5712847472739702,0.7704081632653061,0.6782465846541187,0.6607331726770128
logis_79,0.3777376378182176,0.5117221560706201,0.5727057473551782,0.7863849765258216,0.6613652714737464,0.6738816192030126
logis_8,0.11964863112799776,0.41767187122820515,0.47129314861561733,0.7501038341839202,0.44797051215856654,0.46581428403525066
logis_80,0.3743491938736462,0.5029716273487843,0.5674726217337884,0.7834821428571429,0.6527023933467448,0.6436513960566628
logis_81,0.3776447257103208,0.5083160387848449,0.5739426759142243,0.7796780684104628,0.6707357542666149,0.6719282017185727
logis_82,0.1327773105359088,0.5099732447830929,0.5797679593427476,0.7922138836772983,0.6663177100757893,0.6939149727597365
logis_83,0.24011151746980008,0.5113788833298094,0.5673606346008957,0.7771618625277161,0.6813800785361068,0.6800590185481507
logis_84,0.35209575491593526,0.5099637230413163,0.5752009624880798,0.7846232179226069,0.6815558382653936,0.6713881302077133
logis_85,0.331619263117616,0.5127576005098201,0.5852402689082802,0.8089330024813896,0.7012120785744307,0.6948902537054586
logis_86,0.37546102774404744,0.5141291418133284,0.5811858262519736,0.7977748691099477,0.6708545693503293,0.6809996335283902
logis_87,0.32855106758304875,0.5129716785091294,0.5816251294121472,0.7994858611825193,0.661640905395941,0.6800400311173631
logis_88,0.3650358377978436,0.5147381850683339,0.5523450981837192,0.8294520547945206,0.679759132398271,0.6685147979873037
logis_89,0.3749082405418978,0.5031058907982184,0.5658621445793304,0.7866300366300366,0.7139505743420195,0.6456146902852755
