name,training_time,size,execution_time,10-off_precision,15-off_precision,20-off_precision
nn_logn_44,0.5448189979999825,78614192,0.3555750519999492,0.09579439252336448,0.1378504672897196,0.19626168224299065
nn_logn_45,0.7904944919999934,78864440,0.37968331899992336,0.5920826161790017,0.7831325301204819,0.8605851979345955
nn_logn_46,0.5887706299999991,79110600,0.36204016400006367,0.0763765541740675,0.15097690941385436,0.2202486678507993
nn_logn_47,0.7468578980000302,79356600,0.38310626200018305,0.8596491228070176,0.9766081871345029,0.98635477582846
nn_logn_48,0.6805825430000141,79602744,0.3607114910000746,1.0,1.0,1.0
nn_logn_49,0.74726522200001,79848744,0.39354601400009415,0.5495750708215298,0.8101983002832861,0.8895184135977338
nn_logn_50,0.7720743599999196,80345504,0.3772383590003301,0.2600732600732601,0.4633699633699634,0.5695970695970696
nn_logn_51,0.786876355000004,80595912,0.3986920600000303,0.24,0.37176470588235294,0.4894117647058824
nn_logn_52,0.7679017469999962,80841896,0.4080625520000467,0.7092337917485265,0.8546168958742633,0.9155206286836935
nn_logn_53,0.5507223000000749,81092304,0.3708121849995223,0.2345679012345679,0.3368606701940035,0.42680776014109345
nn_logn_54,0.7350454800000534,81338464,0.36684689900084777,0.012048192771084338,0.01606425702811245,0.028112449799196786
nn_logn_55,0.7824936319999551,81589032,0.4111153390003892,0.172,0.234,0.31
nn_logn_56,0.5971080189999611,81839424,0.39409745699958876,0.26822157434402333,0.44314868804664725,0.6559766763848397
nn_logn_57,0.7846521239999902,82089832,0.37808385500011354,0.38155136268343814,0.5345911949685535,0.5660377358490566
nn_logn_58,0.5155578600000581,82335832,0.3978250729996944,0.008571428571428572,0.11714285714285715,0.24
nn_logn_59,0.5938726819999829,82581832,0.37092065299930255,0.5064695009242144,0.7985212569316081,0.9242144177449169
nn_logn_60,0.5746265239999957,83078416,0.39318015500066394,0.44054054054054054,0.7324324324324324,0.8486486486486486
nn_logn_61,0.731126463999999,83328824,0.4117269580001448,0.31297709923664124,0.4961832061068702,0.6259541984732825
nn_logn_62,0.7313674199999696,83574824,0.4105492310000045,0.8561946902654868,0.9690265486725663,0.995575221238938
nn_logn_63,0.736821172999953,83820984,0.4109279849999439,0.7841409691629956,0.986784140969163,0.9933920704845814
nn_logn_64,0.7428471019999279,84066968,0.42620531900047354,1.0,1.0,1.0
nn_logn_65,0.6466807829999652,84313128,0.38064309699984733,0.0,0.0,0.0
nn_logn_66,0.727020851999896,84566384,0.4053976220002369,0.8567164179104477,0.9343283582089552,0.9940298507462687
nn_logn_67,0.7325651219999827,84812384,0.42038267299994914,0.6270022883295194,0.7665903890160183,0.8375286041189931
nn_logn_68,0.4545466270000134,85062776,0.40684993299964844,0.02528735632183908,0.0367816091954023,0.04827586206896552
nn_logn_69,0.5713034520000521,85308936,0.3859663849998469,0.23796791443850268,0.3582887700534759,0.5427807486631016
nn_logn_70,0.7293118329999971,85800968,0.3959022270000787,0.9526813880126183,0.9936908517350158,0.9968454258675079
nn_logn_71,0.746982547000016,86051536,0.41407861999960005,0.458955223880597,0.6529850746268657,0.7835820895522388
nn_logn_72,0.5541710339999781,86302088,0.4233224400004474,0.0989399293286219,0.16607773851590105,0.2950530035335689
nn_logn_73,0.7226813649999713,86552656,0.3919708230005199,0.30097087378640774,0.4174757281553398,0.5752427184466019
nn_logn_74,0.4920258140000442,86803064,0.3963348360002783,0.030555555555555555,0.044444444444444446,0.058333333333333334
nn_logn_75,0.7674939160000349,87049064,0.40826659399954224,0.375,0.5396825396825397,0.6884920634920635
nn_logn_76,0.7764560730000767,87295048,0.42539699000008113,0.8215613382899628,0.9368029739776952,0.966542750929368
nn_logn_77,0.745049334999976,87545616,0.41890710099960415,0.922077922077922,0.9584415584415584,1.0
nn_logn_78,0.5178058569999848,87791776,0.4027539299995624,0.39893617021276595,0.523936170212766,0.7154255319148937
nn_logn_79,0.7446882799999912,88037936,0.4205138970000917,0.9520958083832335,0.9970059880239521,1.0
nn_logn_80,0.7513860039999827,88534520,0.41621081800076354,0.353099730458221,0.692722371967655,0.8194070080862533
nn_logn_81,0.7368024630000036,88785088,0.41415320800024347,0.639344262295082,0.7967213114754098,0.9245901639344263
nn_logn_82,0.7857830770000191,89031088,0.41411047900055564,0.8916666666666667,0.9783333333333334,0.9933333333333333
nn_logn_83,0.6999905190000391,89277248,0.43013141399933374,0.34269662921348315,0.4419475655430712,0.5037453183520599
nn_logn_84,0.7401331199999959,89527800,0.4145314570005212,0.2358490566037736,0.4867924528301887,0.6358490566037736
nn_logn_85,0.7783356820000336,89778048,0.42011086999991676,0.43399638336347196,0.6564195298372514,0.8318264014466547
nn_logn_86,0.4929630919999681,90028616,0.41413374000057956,0.255079006772009,0.3611738148984199,0.43340857787810383
nn_logn_87,0.7949138769999989,90274616,0.42697546900035377,0.708185053380783,0.9252669039145908,0.9697508896797153
nn_logn_88,0.6185806839999941,90525008,0.41791394600022613,0.5,0.5733333333333334,0.6333333333333333
nn_logn_89,0.7412964360000842,90771168,0.42557170199961547,0.9915014164305949,0.9971671388101983,1.0
nn_logn_90,0.7866442480000161,91267768,0.4224693589994786,0.17633928571428573,0.4107142857142857,0.7053571428571429
nn_logn_91,0.7332766129999301,91518176,0.4662965939996866,0.3495440729483283,0.541033434650456,0.6595744680851063
nn_logn_92,0.4603103609999834,91768408,0.44153119700058596,0.019572953736654804,0.028469750889679714,0.037366548042704624
nn_logn_93,0.7260727039999892,92014568,0.4244493470005182,0.8849765258215962,0.971830985915493,0.9906103286384976
nn_logn_94,0.5484689919999255,92264976,0.4271029000001363,0.17580340264650285,0.277882797731569,0.3818525519848771
nn_logn_95,0.6201566349999439,92511136,0.4272905069992703,0.0,0.0,0.0
nn_logn_96,0.6647226669999782,92757280,0.4397984870001892,0.00546448087431694,0.01092896174863388,0.01912568306010929
nn_logn_97,0.5676064300000689,93003280,0.43269899999995687,0.06638115631691649,0.11134903640256959,0.15417558886509636
nn_logn_98,0.4829170120000299,93253688,0.4533018970005287,0.02217741935483871,0.03225806451612903,0.04233870967741935
nn_logn_99,0.7543303230000902,93504256,0.4382776559996273,0.325,0.47954545454545455,0.6931818181818182
nn_parteo_100,0.5756846580000001,94247240,0.4345146420000674,0.15025041736227046,0.23205342237061768,0.3121869782971619
nn_parteo_101,0.7797091079999063,94493240,0.43501147299957665,0.2551867219917012,0.3775933609958506,0.43775933609958506
nn_parteo_102,0.7387761300000193,94739416,0.4399011400000745,0.6352459016393442,0.7909836065573771,0.8770491803278688
nn_parteo_103,0.7680969389999746,94988600,0.4596560109994243,0.002008032128514056,0.04618473895582329,0.23293172690763053
nn_parteo_104,0.5610983349999971,95239024,0.4593864839998787,0.34451901565995524,0.47651006711409394,0.5190156599552572
nn_parteo_105,0.7531252879999784,95485024,0.46456413499981863,0.6192307692307693,0.7653846153846153,0.8365384615384616
nn_parteo_106,0.7485263869999699,95731200,0.4434095440001329,0.06540447504302926,0.08605851979345955,0.09982788296041308
nn_parteo_107,0.7575406279999015,95981608,0.4637504980000813,0.43859649122807015,0.5592105263157895,0.625
nn_parteo_108,0.6549413100000265,96227784,0.4782303749998391,0.3125,0.623046875,0.73046875
nn_parteo_109,0.5316768960000218,96473784,0.4448616019999463,0.08757637474541752,0.13034623217922606,0.18329938900203666
nn_parteo_110,0.7444475769999599,96970416,0.4517524950006191,0.259765625,0.326171875,0.419921875
nn_parteo_111,0.8009605380000266,97221000,0.4724777660003383,0.19618055555555555,0.2795138888888889,0.3940972222222222
nn_parteo_112,0.5035464559999809,97467160,0.45345891099987057,0.18834080717488788,0.27802690582959644,0.4349775784753363
nn_parteo_113,0.6298649200000455,97713176,0.44990828199934185,0.10547667342799188,0.17647058823529413,0.23732251521298176
nn_parteo_114,0.7853064729999915,97963744,0.4542480230002184,0.26141078838174275,0.3360995850622407,0.44398340248962653
nn_parteo_115,0.7616244950000919,98209920,0.46420737900007225,0.05485232067510549,0.10337552742616034,0.34810126582278483
nn_parteo_116,0.7260239059999094,98460488,0.4614443469999969,0.1963302752293578,0.27155963302752295,0.3211009174311927
nn_parteo_117,0.4534417170000325,98710912,0.45923705600034737,0.03481012658227848,0.05063291139240506,0.06645569620253164
nn_parteo_118,0.7415745590000142,98956912,0.4660528559998056,0.6483253588516746,0.7751196172248804,0.84688995215311
nn_parteo_119,0.5319259429999192,99202928,0.4680611619996853,0.08102766798418973,0.11264822134387352,0.15612648221343872
nn_parteo_120,0.7543692599999758,99699720,0.4824457180002355,0.51,0.64,0.8333333333333334
nn_parteo_21,0.6000986069999499,102174624,0.47569262300021364,0.2429078014184397,0.4148936170212766,0.5602836879432624
nn_parteo_22,0.7312159690000044,102425240,0.47924957200029894,0.7346938775510204,0.8892128279883382,0.9125364431486881
nn_parteo_23,0.7850665290000052,102675664,0.47677755800032173,0.15576923076923077,0.2423076923076923,0.3403846153846154
nn_parteo_24,0.571776262999947,102921824,0.48595488099999784,0.15828677839851024,0.23277467411545624,0.31843575418994413
nn_parteo_25,0.7613382810000076,103172392,0.4866259180007546,0.33633633633633636,0.4984984984984985,0.6486486486486487
nn_parteo_26,0.7002749629999698,103422960,0.4904655410000487,0.4748427672955975,0.6855345911949685,0.7955974842767296
nn_parteo_27,0.4608023859999548,103673224,0.5232328089996372,0.03571428571428571,0.05194805194805195,0.06818181818181818
nn_parteo_28,0.7933867250000048,103923792,0.49229711199950543,0.19659735349716445,0.2495274102079395,0.3988657844990548
nn_parteo_29,0.7866632120000077,104174040,0.48910779200014076,0.742320819112628,0.89419795221843,0.9368600682593856
nn_parteo_30,0.6965195349999931,104666248,0.49585178599954816,0.33271375464684017,0.5910780669144982,0.7472118959107806
nn_parteo_31,0.7790595629999189,104912424,0.4982153310002104,0.1493975903614458,0.20722891566265061,0.25301204819277107
nn_parteo_32,0.7579178649999676,105162992,0.49573952500031737,0.22816901408450704,0.36338028169014086,0.5408450704225352
nn_parteo_33,0.7556913590000249,105413240,0.49758146200019837,0.8635346756152126,0.9686800894854586,0.9910514541387024
nn_parteo_34,0.5203367819999585,105663648,0.5028200480001033,0.33114754098360655,0.4426229508196721,0.5639344262295082
nn_parteo_35,0.5295335729999806,105909824,0.5020999600001232,0.1839080459770115,0.26436781609195403,0.35402298850574715
nn_parteo_36,0.6578206490000866,106155984,0.5018718990004345,0.23570190641247835,0.4506065857885615,0.6048526863084922
nn_parteo_37,0.7351344790000667,106401984,0.5263440020007693,0.8291139240506329,0.8987341772151899,0.9367088607594937
nn_parteo_38,0.7777002969999103,106651392,0.5068955710003138,0.1988071570576541,0.40755467196819084,0.6063618290258449
nn_parteo_39,0.7615349899999728,106897408,0.502599824999379,0.6319702602230484,0.8215613382899628,0.9014869888475836
nn_parteo_40,0.7234684549999884,107385368,0.5336417140006233,0.9263157894736842,0.9973684210526316,0.9973684210526316
nn_parteo_41,0.4507747640000162,107635776,0.5104145939994851,0.030303030303030304,0.0440771349862259,0.05785123966942149
nn_parteo_42,0.7510775399999828,107886184,0.5107554220003294,0.9248366013071896,0.9575163398692811,0.9803921568627451
nn_parteo_43,0.7496047479999106,108132200,0.5135171900001296,0.7617107942973523,0.8920570264765784,0.9226069246435845
nn_parteo_44,0.7206315930000073,108378360,0.5291338339993672,0.18771331058020477,0.4351535836177474,0.5307167235494881
nn_parteo_45,0.5729456459999938,108624520,0.525896979999743,0.1824953445065177,0.297951582867784,0.36685288640595903
nn_parteo_46,0.4821706279999489,108870680,0.5136903850007002,0.022916666666666665,0.0625,0.26875
nn_parteo_47,0.45621890899997203,109120944,0.5146868269994229,0.02558139534883721,0.037209302325581395,0.04883720930232558
nn_parteo_48,0.7302248380000265,109371512,0.5191838330001701,0.7374005305039788,0.8275862068965517,0.8647214854111406
nn_parteo_49,0.4687792269999136,109621760,0.537863378000111,0.02522935779816514,0.03669724770642202,0.0481651376146789
nn_parteo_50,0.7850597020000123,110122784,0.5248155850003968,0.1359447004608295,0.20046082949308755,0.26497695852534564
nn_parteo_51,0.7613921349999373,110373048,0.524520269000277,0.7861271676300579,0.838150289017341,0.8921001926782274
nn_parteo_52,0.7373015690000102,110619048,0.532327200000509,0.5354330708661418,0.7454068241469817,0.868766404199475
nn_parteo_53,0.7623706250000168,110865208,0.5364671970000927,0.0,0.0,0.004464285714285714
nn_parteo_54,0.7628950150001401,111115776,0.5435783140001149,0.3286118980169972,0.49291784702549574,0.6345609065155807
nn_parteo_55,0.7392421130000457,111361792,0.5380595819997325,0.437125748502994,0.6227544910179641,0.7964071856287425
nn_parteo_56,0.7409396789998937,112328840,0.5285472460000165,0.29831932773109243,0.44537815126050423,0.5147058823529411
nn_parteo_57,0.7690784629999143,112579088,0.544329753999591,0.30265848670756645,0.4887525562372188,0.6625766871165644
nn_parteo_58,0.7641207819999636,112825088,0.5308718549995319,0.746268656716418,0.9402985074626866,0.9616204690831557
nn_parteo_59,0.5002226259998679,113075512,0.5605441110001266,0.04357298474945534,0.06535947712418301,0.08714596949891068
nn_parteo_60,0.7570865279999452,113571968,0.5382681740002226,0.5315126050420168,0.6365546218487395,0.726890756302521
nn_parteo_61,0.7830309159999159,113822536,0.5455327649997344,0.20222222222222222,0.35555555555555557,0.5333333333333333
nn_parteo_62,0.4580214029999752,114072784,0.5432594829999289,0.018612521150592216,0.02707275803722504,0.03553299492385787
nn_parteo_63,0.4711736189999556,114318960,0.5535030310002185,0.15950920245398773,0.27607361963190186,0.450920245398773
nn_parteo_64,0.6019772069998908,114565120,0.5529192240001066,0.2912621359223301,0.42475728155339804,0.5242718446601942
nn_parteo_65,0.7247447899999315,114811280,0.5451395989994126,0.7853881278538812,0.860730593607306,0.9360730593607306
nn_parteo_66,0.5342561140000726,115057440,0.5855347880005866,0.1704312114989733,0.26078028747433263,0.3675564681724846
nn_parteo_67,0.7557899660000658,115303456,0.5476136360002783,0.5631067961165048,0.7669902912621359,0.9061488673139159
nn_parteo_68,0.7296979190000457,115549616,0.5680175480001708,0.6828703703703703,0.9027777777777778,0.9976851851851852
nn_parteo_69,0.7766972809999971,115800024,0.5570832410003277,0.2330508474576271,0.3220338983050847,0.4343220338983051
nn_parteo_70,0.7064763619998757,116292232,0.5527000119991499,0.551948051948052,0.7694805194805194,0.8636363636363636
nn_parteo_71,0.7684640620000209,116538248,0.5822584910001751,0.2780569514237856,0.4438860971524288,0.6633165829145728
nn_parteo_72,0.7753233500000078,118230592,0.5605989770001543,0.6316916488222698,0.7687366167023555,0.8501070663811563
nn_parteo_73,0.4521534990001328,118480840,0.562412850000328,0.030985915492957747,0.04507042253521127,0.059154929577464786
nn_parteo_74,0.8121818170000097,118731408,0.5605934149998575,0.17407407407407408,0.2388888888888889,0.32037037037037036
nn_parteo_75,0.7490565919999881,118977424,0.5762740270001814,0.6656976744186046,0.7965116279069767,0.8517441860465116
nn_parteo_76,0.7876558600000862,119223584,0.5551755659998889,0.11324786324786325,0.16666666666666666,0.21794871794871795
nn_parteo_77,0.5818514190000315,119469584,0.5614664699996865,0.7552870090634441,0.9033232628398792,0.9637462235649547
nn_parteo_78,0.6752610250000544,119715744,0.5640052340004331,0.20689655172413793,0.28620689655172415,0.3413793103448276
nn_parteo_79,0.5503882989999056,119961760,0.569961377999789,0.11796246648793565,0.16890080428954424,0.24664879356568364
nn_parteo_80,0.6522730919998594,120458376,0.562951398000223,0.16085271317829458,0.29844961240310075,0.3449612403100775
nn_parteo_81,0.7142223600001216,120708944,0.5682443440000498,0.7236467236467237,0.792022792022792,0.811965811965812
nn_parteo_82,0.6155607669998062,120955104,0.5689234719993692,0.14893617021276595,0.22243713733075435,0.3036750483558994
nn_parteo_83,0.7536537230000704,121201120,0.5726912890004314,0.4378818737270876,0.745417515274949,0.8594704684317719
nn_parteo_84,0.6381992760000229,121447280,0.5813138819994492,0.00684931506849315,0.008561643835616438,0.0136986301369863
nn_parteo_85,0.7104431650000151,121697848,0.5748353700000735,0.8201892744479495,0.8517350157728707,0.8801261829652997
nn_parteo_86,0.6446588240000892,121947848,0.576310690000355,0.2556390977443609,0.48120300751879697,0.6785714285714286
nn_parteo_87,0.6742458740000075,122194024,0.5777710920001482,0.27611940298507465,0.36069651741293535,0.4626865671641791
nn_parteo_88,0.7750184250000984,122444592,0.5769855190001181,0.4640151515151515,0.6647727272727273,0.8541666666666666
nn_parteo_89,0.7989931930001148,122695000,0.5804205989998081,0.426056338028169,0.5704225352112676,0.6197183098591549
nn_parteo_90,0.7346399240000211,123191616,0.5785629850006444,0.31129476584022037,0.5316804407713499,0.8650137741046832
nn_parteo_91,0.5378785479999806,123433384,0.5830519009996351,0.09749303621169916,0.14206128133704735,0.1977715877437326
nn_parteo_92,0.5335744579999755,123683792,0.5813110999997662,0.21415607985480944,0.30671506352087113,0.4283121597096189
nn_parteo_93,0.5746690010000748,123934200,0.5854905400001371,0.1750503018108652,0.358148893360161,0.5271629778672032
nn_parteo_94,0.7656180989999939,124184768,0.5869590329994026,0.36312849162011174,0.6675977653631285,0.7905027932960894
nn_parteo_95,0.7446197599999778,124430784,0.5955447120004465,0.8680981595092024,0.9447852760736196,0.9785276073619632
nn_parteo_96,0.7397930509998787,124681352,0.5891996990003463,0.21301775147928995,0.28007889546351084,0.33136094674556216
nn_parteo_97,0.7660180909999781,124927512,0.5947879619998275,0.0,0.0,0.001941747572815534
nn_parteo_98,0.4548447249999299,125177920,0.5909392359999401,0.026004728132387706,0.037825059101654845,0.04964539007092199
nn_parteo_99,0.5286276489998727,125428184,0.5961907170003542,0.11804384485666104,0.18381112984822934,0.23946037099494097
nn_uni_100,0.7257596879999255,126161984,0.6001289480000196,0.8040712468193384,0.9796437659033079,1.0
nn_uni_101,0.5355921190000572,126407984,0.5978093969997644,0.7863636363636364,0.9659090909090909,0.9977272727272727
nn_uni_102,0.6129696650000369,126653984,0.6146558529999311,0.9949109414758269,1.0,1.0
nn_uni_103,0.5218298009999671,126899984,0.6117514840007061,0.25165562913907286,0.46357615894039733,0.7615894039735099
nn_uni_104,0.4884802429999127,127141720,0.6029458360007993,0.0397196261682243,0.411214953271028,0.6822429906542056
nn_uni_105,0.5265616959998171,127387720,0.6120065989998693,0.6265822784810127,0.8386075949367089,1.0
nn_uni_106,0.5501240809999217,127633720,0.6100106829999277,1.0,1.0,1.0
nn_uni_107,0.6942250149998017,127879720,0.611120395999933,0.9350961538461539,1.0,1.0
nn_uni_108,0.6568694649999998,128125704,0.6127843340000254,0.948220064724919,1.0,1.0
nn_uni_109,0.7593823129998327,128376272,0.6134166860001642,0.6395348837209303,0.748062015503876,0.8197674418604651
nn_uni_110,0.591906095000013,128868464,0.6159875599996667,0.9672413793103448,1.0,1.0
nn_uni_111,0.4513241849999758,129114464,0.6152176639998288,0.03642384105960265,0.052980132450331126,0.0695364238410596
nn_uni_112,0.5428463430000647,129360608,0.6180530080000608,0.9528301886792453,1.0,1.0
nn_uni_113,0.4539388000000599,129606608,0.6215126130000499,0.020637898686679174,0.0300187617260788,0.039399624765478425
nn_uni_114,0.4729131550000147,129852608,0.6196848360004878,0.02534562211981567,0.03686635944700461,0.04838709677419355
nn_uni_115,0.6026244760000736,130102856,0.6180024400000548,0.9420289855072463,1.0,1.0
nn_uni_116,0.5823037489999479,130344592,0.625840975999381,0.934453781512605,1.0,1.0
nn_uni_117,0.4625441989999217,130586344,0.6218233540002984,0.4090909090909091,0.658008658008658,0.9177489177489178
nn_uni_118,0.7583140639999328,130832504,0.6246023150006295,0.972318339100346,1.0,1.0
nn_uni_119,0.4523588049999034,131082752,0.62559774500005,0.025404157043879907,0.03695150115473441,0.04849884526558892
nn_uni_120,0.4506698350000988,131574768,0.6293814910004585,0.02522935779816514,0.03669724770642202,0.0481651376146789
nn_uni_21,0.5941090870001062,134035728,0.6434970260006594,1.0,1.0,1.0
nn_uni_22,0.7529647349999777,134286328,0.6509517519998553,0.6303501945525292,0.7723735408560312,0.811284046692607
nn_uni_23,0.4623439500001041,134536576,0.6474741950005409,0.020370370370370372,0.02962962962962963,0.03888888888888889
nn_uni_24,0.4758557049999581,134782560,0.6496220680000988,0.01929824561403509,0.028070175438596492,0.03684210526315789
nn_uni_25,0.5534377980000045,135028560,0.6485798630001227,1.0,1.0,1.0
nn_uni_26,0.7041810840000835,135278952,0.6547711479997815,0.9739413680781759,1.0,1.0
nn_uni_27,0.5643733690001227,135529360,0.6528495659995315,0.4434782608695652,0.5721739130434783,0.7130434782608696
nn_uni_28,0.6188724609999099,135771096,0.651399278000099,0.9890909090909091,1.0,1.0
nn_uni_29,0.7049279719999504,136021504,0.6576196409996555,0.9627659574468085,1.0,1.0
nn_uni_30,0.5290192979998665,136513520,0.6578995340005349,0.9107468123861566,0.9744990892531876,1.0
nn_uni_31,0.4959106969999994,136768232,0.6568603630003054,0.018456375838926176,0.026845637583892617,0.03523489932885906
nn_uni_32,0.5993934380001065,137018480,0.6632678270007091,0.9041591320072333,1.0,1.0
nn_uni_33,0.5123169599999073,137264464,0.6632650459996512,0.02997275204359673,0.043596730245231606,0.05722070844686648
nn_uni_34,0.744156053000097,137514712,0.6622959110000011,1.0,1.0,1.0
nn_uni_35,0.7093400250000741,137760696,0.666583819999687,0.9890590809628009,1.0,1.0
nn_uni_36,0.5533308470000975,138002448,0.6647436519997427,0.8995983935742972,0.9759036144578314,1.0
nn_uni_37,0.5364750349999667,138248592,0.6708057369996823,0.0,0.0,0.06354515050167224
nn_uni_38,0.5902388709998831,138494752,0.6735078350002368,0.9581881533101045,1.0,1.0
nn_uni_39,0.6984216480000214,138740736,0.6722234100006972,1.0,1.0,1.0
nn_uni_40,0.5576329149998855,139237160,0.6735106159994757,0.4847908745247148,0.7433460076045627,0.8079847908745247
nn_uni_41,0.6430226980000953,139483160,0.6759181549996356,0.981651376146789,1.0,1.0
nn_uni_42,0.4705946149999818,139733392,0.6752182960008213,0.02018348623853211,0.029357798165137616,0.03853211009174312
nn_uni_43,0.4595298439999169,139983800,0.6791686630003824,0.03293413173652695,0.04790419161676647,0.06287425149700598
nn_uni_44,0.7202733200001603,140229784,0.6832009509998898,0.9945205479452055,1.0,1.0
nn_uni_45,0.7219236049998017,140475784,0.6832879269995829,0.9880668257756563,1.0,1.0
nn_uni_46,0.7268274299999575,140726336,0.6873470169994107,0.6958904109589041,0.8547945205479452,0.915068493150685
nn_uni_47,0.5226080410000122,140972336,0.6904523940002036,0.916988416988417,0.9961389961389961,1.0
nn_uni_48,0.6936237620000156,141218320,0.6860327549993599,0.9866156787762906,1.0,1.0
nn_uni_49,0.4887247400001797,141464480,0.6899166260000129,0.02262443438914027,0.13574660633484162,0.40271493212669685
nn_uni_50,0.7249900440001511,141952408,0.6911269700003686,0.8992042440318302,1.0,1.0
nn_uni_51,0.4659977369999524,142202640,0.6915724729997237,0.029649595687331536,0.0431266846361186,0.05660377358490566
nn_uni_52,0.5476685019998513,142444392,0.7825368679996245,1.0,1.0,1.0
nn_uni_53,0.4602559999998448,142694624,0.702756331999808,0.018739352640545145,0.027257240204429302,0.03577512776831346
nn_uni_54,0.45157752999989503,142944872,0.7071178169999257,0.03353658536585366,0.04878048780487805,0.06402439024390244
nn_uni_55,0.6109772889999476,143195424,0.7045330359997024,0.5705128205128205,0.7243589743589743,0.875
nn_uni_56,0.508211602000074,143445672,0.7062250400003904,0.9684418145956607,1.0,1.0
nn_uni_57,0.5261660020000818,143691656,0.7082004769999912,0.954653937947494,1.0,1.0
nn_uni_58,0.7454738529997941,143937656,0.7102532819999396,0.9834710743801653,1.0,1.0
nn_uni_59,0.7221643079999467,144183640,0.7083865659997173,1.0,1.0,1.0
nn_uni_60,0.7745554760001596,144680224,0.7110168579993115,0.44947735191637633,0.6777003484320557,0.7996515679442509
nn_uni_61,0.5639564359998985,144921976,0.7124256810002407,0.9937238493723849,1.0,1.0
nn_uni_62,0.5951909890000024,145172208,0.7139439840002524,1.0,1.0,1.0
nn_uni_63,0.7295409060000111,145418208,0.7201825510001072,1.0,1.0,1.0
nn_uni_64,0.4806619339999543,145664192,0.7217390309997427,0.9367088607594937,1.0,1.0
nn_uni_65,0.5461873669999022,145914600,0.7206791279995741,0.7206572769953051,0.8615023474178404,0.9154929577464789
nn_uni_66,0.574500862999912,146156336,0.7255609559997538,0.9344978165938864,1.0,1.0
nn_uni_67,0.5649015500000587,146402336,0.722117784999682,0.5479204339963833,0.8390596745027125,0.9547920433996383
nn_uni_68,0.7244927090000601,146652728,0.72624235999956,0.7296222664015904,0.9761431411530815,1.0
nn_uni_69,0.5374499849999665,146894480,0.7285126070000842,0.9366053169734151,1.0,1.0
nn_uni_70,0.5436321679999311,147386656,0.7302005649999046,1.0,1.0,1.0
nn_uni_71,0.5296382490000724,147632800,0.7325441360007972,0.5313028764805414,0.7241962774957699,0.7851099830795262
nn_uni_72,0.7683952899999441,147883368,0.7386519850006152,0.4514480408858603,0.6098807495741057,0.75809199318569
nn_uni_73,0.5437692069999684,148125104,0.7355008439999438,0.9698795180722891,1.0,1.0
nn_uni_74,0.7261288339998373,148371104,0.7350689929999135,1.0,1.0,1.0
nn_uni_75,0.5402850769999077,148621496,0.7368135879996771,0.6421232876712328,0.7226027397260274,0.7602739726027398
nn_uni_76,0.525734403999877,148863248,0.7366151079995689,1.0,1.0,1.0
nn_uni_77,0.4995399580000139,149109232,0.7394625890001407,0.8663101604278075,0.9429590017825312,0.9786096256684492
nn_uni_78,0.4622473659999287,149359480,0.7379076249999343,0.019522776572668113,0.0911062906724512,0.16702819956616052
nn_uni_79,0.7038852620000853,149605464,0.7419998359991951,1.0,1.0,1.0
nn_uni_80,0.6536432299999433,150093232,0.7465701659994011,1.0,1.0,1.0
nn_uni_81,0.6428831309999623,150339232,0.7438066280001294,1.0,1.0,1.0
nn_uni_82,0.4775107929999649,150589464,0.741037779999715,0.02756892230576441,0.040100250626566414,0.05263157894736842
nn_uni_83,0.5658620879999035,150835464,0.7549244960000578,0.8354898336414048,0.9704251386321626,0.9963031423290203
nn_uni_84,0.58713703300009,151077200,0.7529144200007067,1.0,1.0,1.0
nn_uni_85,0.7303381100000479,151323200,0.7526997589993698,1.0,1.0,1.0
nn_uni_86,0.545701913999892,151569184,0.7535040430002482,0.9901315789473685,1.0,1.0
nn_uni_87,0.7262995009998576,151819752,0.7549062910002249,0.7103274559193955,0.8488664987405542,0.9269521410579346
nn_uni_88,0.7484409280000364,152070144,0.7588824479998948,0.7876543209876543,0.8617283950617284,0.8938271604938272
nn_uni_89,0.4548396680002042,152316144,0.7557684739995238,0.01867572156196944,0.027164685908319185,0.035653650254668934
nn_uni_90,0.4549605260001499,152808160,0.7653217699999004,0.02729528535980149,0.03970223325062035,0.052109181141439205
nn_uni_91,0.5252931989998615,153054304,0.7690397779997511,0.5596153846153846,0.725,0.7673076923076924
nn_uni_92,0.539456016000031,153300304,0.79100952600038,0.9078947368421053,1.0,1.0
nn_uni_93,0.5612606579998101,153551296,0.8430540509998536,0.5273972602739726,0.7482876712328768,0.803082191780822
nn_uni_94,0.5595496919997913,153797456,0.7735840659997848,0.9922178988326849,1.0,1.0
nn_uni_95,0.512855762000072,154043440,0.7704354529996635,0.7382716049382716,0.8691358024691358,0.9604938271604938
nn_uni_96,0.7412006100000781,154293688,0.815505900000062,0.9717391304347827,1.0,1.0
nn_uni_97,0.6019041360000301,154539672,0.8471181959994283,0.958041958041958,1.0,1.0
nn_uni_98,0.7509857589998319,154785672,0.866623767999954,0.9905123339658444,1.0,1.0
nn_uni_99,0.5418552109999837,155031656,0.791714189999766,0.9758771929824561,1.0,1.0
nn_wald_100,0.7167029700001422,155782944,0.7811487770004533,0.855036855036855,0.941031941031941,1.0
nn_wald_101,0.5742050400001517,156029104,0.7990799169992897,0.7117117117117117,0.8810810810810811,0.9279279279279279
nn_wald_102,0.5073190779999095,156275264,0.7892080429992347,0.85785536159601,1.0,1.0
